MTV砂锅16万,#genre#
BAD_ROMANCE,http://em.21dtv.com/songs/60120636.mkv
被爱的女人,http://em.21dtv.com/songs/60010278.mkv
Bad Romance,http://em.21dtv.com/songs/60125708.mkv
不爱你了,http://em.21dtv.com/songs/60010969.mkv
把爱深藏,http://em.21dtv.com/songs/60063949.mkv
不爱我,http://em.21dtv.com/songs/60093558.mkv
冰冰,http://em.21dtv.com/songs/60069261.mkv
不变的诺言,http://em.21dtv.com/songs/60011013.mkv
别把寂寞当缘分,http://em.21dtv.com/songs/60107513.mkv
不潮不用花钱,http://em.21dtv.com/songs/60120638.mkv
布达拉宫,http://em.21dtv.com/songs/60011819.mkv
before i fall in love,http://em.21dtv.com/songs/60000535.mkv
be my girl(演唱会),http://em.21dtv.com/songs/60000472.mkv
不规则(演唱会),http://em.21dtv.com/songs/60011132.mkv
保护家园,http://em.21dtv.com/songs/60149911.mkv
八戒八戒我的郎,http://em.21dtv.com/songs/60110032.mkv
不羁舞台(演唱会),http://em.21dtv.com/songs/60011172.mkv
不可推搪,http://em.21dtv.com/songs/60011197.mkv
别框我,http://em.21dtv.com/songs/60010606.mkv
不可一世,http://em.21dtv.com/songs/60011201.mkv
玻璃爱情,http://em.21dtv.com/songs/60010899.mkv
别来无恙,http://em.21dtv.com/songs/60010613.mkv
别来有恙,http://em.21dtv.com/songs/60071783.mkv
不灭的尾灯,http://em.21dtv.com/songs/60121789.mkv
不能给你的温柔,http://em.21dtv.com/songs/60088031.mkv
不能给你温柔,http://em.21dtv.com/songs/60011257.mkv
不怕你不爱我,http://em.21dtv.com/songs/60011292.mkv
break out(演唱会),http://em.21dtv.com/songs/60000689.mkv
别让我真爱上你,http://em.21dtv.com/songs/60010666.mkv
冰水情歌,http://em.21dtv.com/songs/60115701.mkv
不是所有,http://em.21dtv.com/songs/60144803.mkv
半生缘,http://em.21dtv.com/songs/60009893.mkv
别舔伤口,http://em.21dtv.com/songs/60010721.mkv
包围,http://em.21dtv.com/songs/60062578.mkv
别问爱(舞曲版),http://em.21dtv.com/songs/60069259.mkv
变心,http://em.21dtv.com/songs/60010520.mkv
必须的,http://em.21dtv.com/songs/60068113.mkv
别想我再为你流泪,http://em.21dtv.com/songs/60010743.mkv
不相信爱情,http://em.21dtv.com/songs/60089961.mkv
别用你的残忍折磨我,http://em.21dtv.com/songs/60010753.mkv
byob,http://em.21dtv.com/songs/60000761.mkv
不要骗我骗自己,http://em.21dtv.com/songs/60081031.mkv
不要气身体,http://em.21dtv.com/songs/60069280.mkv
不要再说你还爱我,http://em.21dtv.com/songs/60065870.mkv
不醉不归,http://em.21dtv.com/songs/60152467.mkv
不再见,http://em.21dtv.com/songs/60148414.mkv
别再流泪,http://em.21dtv.com/songs/60010763.mkv
不醉舞夜,http://em.21dtv.com/songs/60011812.mkv
别在需要的时候想起我,http://em.21dtv.com/songs/60118376.mkv
cant take my eyes off u,http://em.21dtv.com/songs/60000842.mkv
纯粹误会(演唱会),http://em.21dtv.com/songs/60013386.mkv
迟d见,http://em.21dtv.com/songs/60062583.mkv
冲锋陷阵,http://em.21dtv.com/songs/60012858.mkv
错过的风景,http://em.21dtv.com/songs/60013668.mkv
错过了缘分错过你,http://em.21dtv.com/songs/60113280.mkv
从过去到永远,http://em.21dtv.com/songs/60013509.mkv
从今开始,http://em.21dtv.com/songs/60013515.mkv
唱给你的歌,http://em.21dtv.com/songs/60069296.mkv
赤脚男人的山谷(无原唱),http://em.21dtv.com/songs/60012811.mkv
曾经深深爱过你,http://em.21dtv.com/songs/60149003.mkv
曾经誓言,http://em.21dtv.com/songs/60119949.mkv
沉沦,http://em.21dtv.com/songs/60074926.mkv
唇蜜,http://em.21dtv.com/songs/60166615.mkv
查某兄弟(无原唱),http://em.21dtv.com/songs/60095706.mkv
传情达意,http://em.21dtv.com/songs/60013128.mkv
痴情何须说前尘,http://em.21dtv.com/songs/60012709.mkv
春水,http://em.21dtv.com/songs/60157023.mkv
沧桑情歌,http://em.21dtv.com/songs/60070563.mkv
窗台上的猫,http://em.21dtv.com/songs/60157027.mkv
窗台上的猫(Band版),http://em.21dtv.com/songs/60097684.mkv
窗台上的猫(MTV),http://em.21dtv.com/songs/60143177.mkv
宠物男孩,http://em.21dtv.com/songs/60012883.mkv
赤乌情,http://em.21dtv.com/songs/60163692.mkv
痴心的痴情,http://em.21dtv.com/songs/60148405.mkv
茶香中华,http://em.21dtv.com/songs/60100155.mkv
答案,http://em.21dtv.com/songs/60013719.mkv
当爱成碎片,http://em.21dtv.com/songs/60014486.mkv
等爱降落,http://em.21dtv.com/songs/60014862.mkv
当爱受折磨,http://em.21dtv.com/songs/60093562.mkv
独白情歌,http://em.21dtv.com/songs/60015776.mkv
对不起我爱你,http://em.21dtv.com/songs/60015992.mkv
对不起我爱你(演唱会),http://em.21dtv.com/songs/60015988.mkv
对不起我爱谁,http://em.21dtv.com/songs/60015995.mkv
挡不住你的感觉,http://em.21dtv.com/songs/60085029.mkv
大城小事(演唱会),http://em.21dtv.com/songs/60013866.mkv
滴答滴,http://em.21dtv.com/songs/60125711.mkv
等待降落,http://em.21dtv.com/songs/60089342.mkv
等待能有一天被爱,http://em.21dtv.com/songs/60014912.mkv
对得起自己,http://em.21dtv.com/songs/60016004.mkv
等到天昏地暗,http://em.21dtv.com/songs/60014930.mkv
弹过的琴碎过的心,http://em.21dtv.com/songs/60156104.mkv
di da di,http://em.21dtv.com/songs/60001219.mkv
独家情歌,http://em.21dtv.com/songs/60015959.mkv
第九夜,http://em.21dtv.com/songs/60015189.mkv
蝶恋妃,http://em.21dtv.com/songs/60070643.mkv
刀马旦,http://em.21dtv.com/songs/60014694.mkv
等你2009,http://em.21dtv.com/songs/60014962.mkv
dna出错,http://em.21dtv.com/songs/60001256.mkv
对你的爱永远多一点,http://em.21dtv.com/songs/60016037.mkv
待你披上婚纱,http://em.21dtv.com/songs/60154410.mkv
do you want my love,http://em.21dtv.com/songs/60001288.mkv
多情的人不该相遇,http://em.21dtv.com/songs/60075264.mkv
大乞丐,http://em.21dtv.com/songs/60075073.mkv
当我没有你,http://em.21dtv.com/songs/60093561.mkv
当我想起你,http://em.21dtv.com/songs/60081032.mkv
但愿不只是朋友,http://em.21dtv.com/songs/60014415.mkv
但愿不只是朋友(演唱会),http://em.21dtv.com/songs/60014414.mkv
多余的话,http://em.21dtv.com/songs/60158189.mkv
答应我,http://em.21dtv.com/songs/60013735.mkv
但愿我潇洒,http://em.21dtv.com/songs/60014441.mkv
多一些少一点,http://em.21dtv.com/songs/60150761.mkv
赌注,http://em.21dtv.com/songs/60015861.mkv
二逼青年欢乐多,http://em.21dtv.com/songs/60133812.mkv
evolution,http://em.21dtv.com/songs/60001591.mkv
e网情深,http://em.21dtv.com/songs/60084710.mkv
愤怒的小鸟,http://em.21dtv.com/songs/60061191.mkv
飞鸟与射手,http://em.21dtv.com/songs/60016834.mkv
父亲的希望,http://em.21dtv.com/songs/60075426.mkv
焚书,http://em.21dtv.com/songs/60094821.mkv
分手的季节,http://em.21dtv.com/songs/60017052.mkv
放手的幸福,http://em.21dtv.com/songs/60082892.mkv
分手后的伤,http://em.21dtv.com/songs/60094823.mkv
分手了别来打扰我,http://em.21dtv.com/songs/60064186.mkv
飞时期(演唱会),http://em.21dtv.com/songs/60016849.mkv
飞上天空的鱼,http://em.21dtv.com/songs/60144804.mkv
分手依然爱你,http://em.21dtv.com/songs/60017115.mkv
非我莫属,http://em.21dtv.com/songs/60016942.mkv
非我莫属(演唱会),http://em.21dtv.com/songs/60016941.mkv
非一般晚上,http://em.21dtv.com/songs/60016948.mkv
风雨漫天飞,http://em.21dtv.com/songs/60148406.mkv
风一样的女子,http://em.21dtv.com/songs/60075390.mkv
风雨中奔跑的孩子,http://em.21dtv.com/songs/60113298.mkv
风之彩,http://em.21dtv.com/songs/60017475.mkv
告白气球,http://em.21dtv.com/songs/60134018.mkv
哥不是传说,http://em.21dtv.com/songs/60167431.mkv
孤城简爱,http://em.21dtv.com/songs/60105624.mkv
敢唱你就红,http://em.21dtv.com/songs/60108324.mkv
孤单的人孤单的我,http://em.21dtv.com/songs/60018841.mkv
哥哥我爱上你了,http://em.21dtv.com/songs/60139028.mkv
古咖啡,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3142984&response=res&format=mp4&type=convert_url
搁浅的时光,http://em.21dtv.com/songs/60169089.mkv
归宿,http://em.21dtv.com/songs/60082986.mkv
高帅富,http://em.21dtv.com/songs/60068268.mkv
告诉我你会在梦境中等我(演唱会),http://em.21dtv.com/songs/60018309.mkv
过完冬季,http://em.21dtv.com/songs/60019531.mkv
感谢(演唱会),http://em.21dtv.com/songs/60018073.mkv
感谢那个女孩,http://em.21dtv.com/songs/60097798.mkv
感谢那个女孩(HD),http://em.21dtv.com/songs/10012798.mkv
感应,http://em.21dtv.com/songs/60018105.mkv
哥已经爱上你啦,http://em.21dtv.com/songs/60153745.mkv
哥已经爱上你啦 (舞曲版),http://em.21dtv.com/songs/50000230.mkv
灌醉,http://em.21dtv.com/songs/60133815.mkv
搁醉一摆,http://em.21dtv.com/songs/60018349.mkv
happy2000,http://em.21dtv.com/songs/60002101.mkv
happy 2000,http://em.21dtv.com/songs/60002062.mkv
红尘的你我,http://em.21dtv.com/songs/60125166.mkv
寒冬,http://em.21dtv.com/songs/60019900.mkv
挥动翅膀,http://em.21dtv.com/songs/60169676.mkv
红灯记-爹爹给我无价宝,http://em.21dtv.com/songs/60020795.mkv
红灯记-听奶奶讲革命英勇悲壮,http://em.21dtv.com/songs/60020801.mkv
hello c,http://em.21dtv.com/songs/60002170.mkv
hero,http://em.21dtv.com/songs/60002228.mkv
红姑娘,http://em.21dtv.com/songs/60147139.mkv
呼喊,http://em.21dtv.com/songs/60021146.mkv
好好的你,http://em.21dtv.com/songs/60151020.mkv
怀旧电影,http://em.21dtv.com/songs/60125163.mkv
怀旧金曲大联唱,http://em.21dtv.com/songs/60067082.mkv
很久没有这样爱过,http://em.21dtv.com/songs/60070739.mkv
含泪的祝福,http://em.21dtv.com/songs/60067055.mkv
好来好往,http://em.21dtv.com/songs/60092810.mkv
回来说爱着我,http://em.21dtv.com/songs/60022152.mkv
黑驴铁匠,http://em.21dtv.com/songs/60164891.mkv
红玫瑰与白玫瑰,http://em.21dtv.com/songs/60020903.mkv
和美之恋,http://em.21dtv.com/songs/60130432.mkv
好男人中国造,http://em.21dtv.com/songs/60106626.mkv
挥手不说再见,http://em.21dtv.com/songs/60022063.mkv
火舞艳阳,http://em.21dtv.com/songs/60022468.mkv
呼吸不说谎,http://em.21dtv.com/songs/60021173.mkv
呼吸不说谎(演唱会),http://em.21dtv.com/songs/60021172.mkv
海星的约定,http://em.21dtv.com/songs/60121459.mkv
会笑会哭,http://em.21dtv.com/songs/60093559.mkv
好心情,http://em.21dtv.com/songs/60020236.mkv
或许未必不过,http://em.21dtv.com/songs/60022493.mkv
好像在我耳旁,http://em.21dtv.com/songs/60020220.mkv
红叶,http://em.21dtv.com/songs/60166616.mkv
红颜劫,http://em.21dtv.com/songs/60148648.mkv
火一样的爱,http://em.21dtv.com/songs/60022480.mkv
i have a dream,http://em.21dtv.com/songs/60002540.mkv
I Just Wanna Marry You,http://em.21dtv.com/songs/60080205.mkv
i love you ok,http://em.21dtv.com/songs/60002592.mkv
im still in love,http://em.21dtv.com/songs/60002888.mkv
its a party,http://em.21dtv.com/songs/60002986.mkv
I Will Survive Survivor Run The World,http://em.21dtv.com/songs/60120637.mkv
简爱(演唱会),http://em.21dtv.com/songs/60023242.mkv
就爱看电影,http://em.21dtv.com/songs/60091335.mkv
旧爱新疼,http://em.21dtv.com/songs/60113279.mkv
简单爱情,http://em.21dtv.com/songs/60080195.mkv
给电影人的情书(演唱会),http://em.21dtv.com/songs/60018479.mkv
记得有我,http://em.21dtv.com/songs/60169353.mkv
就到这里(演唱会),http://em.21dtv.com/songs/60024600.mkv
酒歌,http://em.21dtv.com/songs/60137105.mkv
进化,http://em.21dtv.com/songs/60024152.mkv
结局,http://em.21dtv.com/songs/60069513.mkv
寂寞的人别去拉萨,http://em.21dtv.com/songs/60114407.mkv
寂寞旅人,http://em.21dtv.com/songs/60067106.mkv
寂寞替身,http://em.21dtv.com/songs/60080194.mkv
寂寞烟花,http://em.21dtv.com/songs/60112528.mkv
给你,http://em.21dtv.com/songs/60132430.mkv
借钱,http://em.21dtv.com/songs/60094820.mkv
尽情地爱,http://em.21dtv.com/songs/60024138.mkv
尽情地爱(演唱会),http://em.21dtv.com/songs/60024137.mkv
绝情的分手,http://em.21dtv.com/songs/60146060.mkv
借钱还钱,http://em.21dtv.com/songs/60133813.mkv
假如今夜你在我的家,http://em.21dtv.com/songs/60023103.mkv
酒肉朋友,http://em.21dtv.com/songs/60068395.mkv
江山,http://em.21dtv.com/songs/60107515.mkv
今生不再,http://em.21dtv.com/songs/60023774.mkv
今生不再(演唱会),http://em.21dtv.com/songs/60023773.mkv
今生陪你一起走,http://em.21dtv.com/songs/60080196.mkv
今生相爱来生再相聚,http://em.21dtv.com/songs/60023809.mkv
及时拥抱,http://em.21dtv.com/songs/60022550.mkv
及时拥抱(演唱会),http://em.21dtv.com/songs/60022549.mkv
今生与谁,http://em.21dtv.com/songs/60164558.mkv
今天的天气很好,http://em.21dtv.com/songs/60023839.mkv
今天到永远,http://em.21dtv.com/songs/60023833.mkv
just for fun(演唱会),http://em.21dtv.com/songs/60003105.mkv
今晚,http://em.21dtv.com/songs/60023896.mkv
揪心,http://em.21dtv.com/songs/60115706.mkv
就要你红,http://em.21dtv.com/songs/60131737.mkv
今夜你会不会来,http://em.21dtv.com/songs/60023985.mkv
今夜你会不会来(演唱会),http://em.21dtv.com/songs/60023983.mkv
今夜你会不会想起我,http://em.21dtv.com/songs/60167054.mkv
静夜思,http://em.21dtv.com/songs/60070827.mkv
今夜我又喝醉,http://em.21dtv.com/songs/60110864.mkv
就这样成为你的回忆,http://em.21dtv.com/songs/60087365.mkv
口不对心,http://em.21dtv.com/songs/60025514.mkv
可不可以离开我,http://em.21dtv.com/songs/60085326.mkv
空姐,http://em.21dtv.com/songs/60076274.mkv
叩叩,http://em.21dtv.com/songs/60080208.mkv
苦咖啡,http://em.21dtv.com/songs/60069545.mkv
快乐2000年,http://em.21dtv.com/songs/60089555.mkv
快乐摇摆,http://em.21dtv.com/songs/60089340.mkv
可能,http://em.21dtv.com/songs/60085327.mkv
哭泣的情人,http://em.21dtv.com/songs/60064439.mkv
坑人麻将,http://em.21dtv.com/songs/60090719.mkv
看上她,http://em.21dtv.com/songs/60025120.mkv
看透爱情看透你,http://em.21dtv.com/songs/60025127.mkv
靠在我的肩膀你却想着他,http://em.21dtv.com/songs/60067162.mkv
路,http://em.21dtv.com/songs/60027918.mkv
恋爱party,http://em.21dtv.com/songs/60026993.mkv
两败俱伤,http://em.21dtv.com/songs/60116570.mkv
老板难当,http://em.21dtv.com/songs/60061352.mkv
了断,http://em.21dtv.com/songs/60152453.mkv
老夫少妻,http://em.21dtv.com/songs/60067186.mkv
两个人的烟火,http://em.21dtv.com/songs/60148517.mkv
两个人的烟火(演唱会),http://em.21dtv.com/songs/60027255.mkv
裸婚,http://em.21dtv.com/songs/60067213.mkv
恋火(演唱会),http://em.21dtv.com/songs/60027088.mkv
离婚女人,http://em.21dtv.com/songs/60081055.mkv
芦花醉,http://em.21dtv.com/songs/60149750.mkv
老家,http://em.21dtv.com/songs/60076348.mkv
离开你不是因为我的冷漠,http://em.21dtv.com/songs/60062579.mkv
绿萝,http://em.21dtv.com/songs/60164890.mkv
亮亮的承诺,http://em.21dtv.com/songs/60027344.mkv
流流情,http://em.21dtv.com/songs/60093567.mkv
黎明冬天唱唱歌,http://em.21dtv.com/songs/60093571.mkv
连绵怀念,http://em.21dtv.com/songs/60092811.mkv
Lonely,http://em.21dtv.com/songs/60164886.mkv
love come so easy,http://em.21dtv.com/songs/60003513.mkv
泪洒爱情海(演唱会),http://em.21dtv.com/songs/60066110.mkv
临时工,http://em.21dtv.com/songs/60064482.mkv
蓝色街灯,http://em.21dtv.com/songs/60026097.mkv
来生缘,http://em.21dtv.com/songs/60025998.mkv
两位一体,http://em.21dtv.com/songs/60027306.mkv
两位一体(演唱会),http://em.21dtv.com/songs/60027305.mkv
两心知,http://em.21dtv.com/songs/60027311.mkv
驴友之歌,http://em.21dtv.com/songs/60080204.mkv
流转,http://em.21dtv.com/songs/60027752.mkv
梦(演唱会),http://em.21dtv.com/songs/60029462.mkv
magic words,http://em.21dtv.com/songs/60003701.mkv
making of,http://em.21dtv.com/songs/60003722.mkv
Match Made In Heaven,http://em.21dtv.com/songs/60080206.mkv
明白我的爱,http://em.21dtv.com/songs/60104883.mkv
牧场飘香,http://em.21dtv.com/songs/60064585.mkv
矛盾的心理,http://em.21dtv.com/songs/60028692.mkv
牡丹花儿美,http://em.21dtv.com/songs/60156105.mkv
Medley 喜气洋洋 宝贝对不起 Sha La La,http://em.21dtv.com/songs/60125709.mkv
玫瑰园,http://em.21dtv.com/songs/60028966.mkv
mi-ii(演唱会),http://em.21dtv.com/songs/60003819.mkv
魔镜,http://em.21dtv.com/songs/60030352.mkv
美丽笨女人,http://em.21dtv.com/songs/60029145.mkv
美丽的大雨,http://em.21dtv.com/songs/60029170.mkv
美丽的开始,http://em.21dtv.com/songs/60029200.mkv
美丽的女人最伤人,http://em.21dtv.com/songs/60070919.mkv
美丽的主题曲,http://em.21dtv.com/songs/60029249.mkv
美梦,http://em.21dtv.com/songs/60029312.mkv
慢慢爱,http://em.21dtv.com/songs/60115704.mkv
默默爱你,http://em.21dtv.com/songs/60030462.mkv
明明都是月亮的错,http://em.21dtv.com/songs/60030111.mkv
没名字的歌无名字的你(演唱会),http://em.21dtv.com/songs/60028725.mkv
冒牌情人,http://em.21dtv.com/songs/60076576.mkv
末日风景,http://em.21dtv.com/songs/60076739.mkv
蓦然回首,http://em.21dtv.com/songs/60147988.mkv
明日世界更漂亮,http://em.21dtv.com/songs/60030140.mkv
明日天涯(演唱会),http://em.21dtv.com/songs/60030142.mkv
梦无尽,http://em.21dtv.com/songs/60029656.mkv
母校,http://em.21dtv.com/songs/60068497.mkv
明星(演唱会),http://em.21dtv.com/songs/60030231.mkv
梦想成真(演唱会),http://em.21dtv.com/songs/60029669.mkv
墨写你的美,http://em.21dtv.com/songs/60114406.mkv
每一次想你,http://em.21dtv.com/songs/60029074.mkv
my dreams go on,http://em.21dtv.com/songs/60067949.mkv
没有你陪伴我真的好孤单,http://em.21dtv.com/songs/60125165.mkv
没有你陪伴真的好孤单,http://em.21dtv.com/songs/60109172.mkv
明月心公仆情,http://em.21dtv.com/songs/60133827.mkv
梦中情人,http://em.21dtv.com/songs/60107514.mkv
梦中相拥,http://em.21dtv.com/songs/60029828.mkv
毛主席语录,http://em.21dtv.com/songs/60028687.mkv
你,http://em.21dtv.com/songs/60125710.mkv
你把爱情给了谁,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1210771&response=res&format=mp4&type=convert_url
你不会孤单,http://em.21dtv.com/songs/60031474.mkv
能不能,http://em.21dtv.com/songs/60080620.mkv
你都不爱我,http://em.21dtv.com/songs/60031690.mkv
你懂得,http://em.21dtv.com/songs/60072233.mkv
你的寂寞不是我的错,http://em.21dtv.com/songs/60072229.mkv
你等我,http://em.21dtv.com/songs/60031683.mkv
你的一生我只借一程,http://em.21dtv.com/songs/60138471.mkv
你的影子,http://em.21dtv.com/songs/60031678.mkv
难分难离,http://em.21dtv.com/songs/60031215.mkv
你很爱我(演唱会),http://em.21dtv.com/songs/60031787.mkv
你会回来,http://em.21dtv.com/songs/60166640.mkv
你还会想我吗,http://em.21dtv.com/songs/60088110.mkv
女孩我爱,http://em.21dtv.com/songs/60069686.mkv
女孩我的心上人,http://em.21dtv.com/songs/60085554.mkv
内疚,http://em.21dtv.com/songs/60031313.mkv
你就是我最想要的人,http://em.21dtv.com/songs/60031838.mkv
你可曾听到心碎的声音,http://em.21dtv.com/songs/60089370.mkv
你快乐就好,http://em.21dtv.com/songs/60115017.mkv
你令爱了不起,http://em.21dtv.com/songs/60031897.mkv
Nobody,http://em.21dtv.com/songs/60118682.mkv
no doubt,http://em.21dtv.com/songs/60004108.mkv
你欺骗我并不喜欢我,http://em.21dtv.com/songs/60069663.mkv
钮榕,http://em.21dtv.com/songs/60087368.mkv
你若安好我不打扰,http://em.21dtv.com/songs/60138472.mkv
男人不能说不行,http://em.21dtv.com/songs/60066171.mkv
男人的一半是女人,http://em.21dtv.com/songs/60099105.mkv
男人鸟,http://em.21dtv.com/songs/60099106.mkv
你若无情休怪我无义,http://em.21dtv.com/songs/60031976.mkv
你让我忘,http://em.21dtv.com/songs/60031964.mkv
你让我有感觉,http://em.21dtv.com/songs/60031965.mkv
女人有毒,http://em.21dtv.com/songs/60072265.mkv
你是爱我的,http://em.21dtv.com/songs/60031993.mkv
你是我爱的唯一,http://em.21dtv.com/songs/60101972.mkv
你是我的妞,http://em.21dtv.com/songs/60103523.mkv
你是我的superman(演唱会),http://em.21dtv.com/songs/60032077.mkv
你是我最爱的女人,http://em.21dtv.com/songs/60085534.mkv
你问,http://em.21dtv.com/songs/60089962.mkv
难忘过去的爱,http://em.21dtv.com/songs/60093570.mkv
女娲花,http://em.21dtv.com/songs/60133814.mkv
你系我既,http://em.21dtv.com/songs/60032352.mkv
你系我慨(演唱会),http://em.21dtv.com/songs/60032353.mkv
你有本事,http://em.21dtv.com/songs/60032430.mkv
你要懂得欺骗自己,http://em.21dtv.com/songs/60032389.mkv
你应懂得我,http://em.21dtv.com/songs/60032420.mkv
你有多久没回家,http://em.21dtv.com/songs/60106949.mkv
你要的未来,http://em.21dtv.com/songs/60085541.mkv
你要放手也无所谓,http://em.21dtv.com/songs/60076974.mkv
你愿意嫁给我吗,http://em.21dtv.com/songs/60067290.mkv
那有一天不想你,http://em.21dtv.com/songs/60030845.mkv
哪有一天不想你(无原唱),http://em.21dtv.com/songs/60093560.mkv
那有一天不想你(演唱会),http://em.21dtv.com/songs/60030844.mkv
你真的很好,http://em.21dtv.com/songs/60147948.mkv
你在我心上,http://em.21dtv.com/songs/60032475.mkv
你在我心上(演唱会),http://em.21dtv.com/songs/60032475.mkv
oh!夜,http://em.21dtv.com/songs/60004241.mkv
Open+Your+Heart,http://em.21dtv.com/songs/60121457.mkv
飘,http://em.21dtv.com/songs/60117582.mkv
Party Queen,http://em.21dtv.com/songs/60080619.mkv
party time,http://em.21dtv.com/songs/60004430.mkv
陪伴,http://em.21dtv.com/songs/60137344.mkv
perfect in every way,http://em.21dtv.com/songs/60004450.mkv
平凡之路,http://em.21dtv.com/songs/60148416.mkv
漂流木,http://em.21dtv.com/songs/60101977.mkv
陪你散步,http://em.21dtv.com/songs/60099108.mkv
怕你伤心怕你哭,http://em.21dtv.com/songs/60109171.mkv
陪你一起看草原,http://em.21dtv.com/songs/60033246.mkv
陪你走一程,http://em.21dtv.com/songs/60033256.mkv
碰碰看爱情,http://em.21dtv.com/songs/60033379.mkv
Price Tag,http://em.21dtv.com/songs/60118683.mkv
prima donna,http://em.21dtv.com/songs/60004533.mkv
prima donna(演唱会),http://em.21dtv.com/songs/60004532.mkv
破碎的心,http://em.21dtv.com/songs/60062580.mkv
朋友好久不见,http://em.21dtv.com/songs/60033336.mkv
情,http://em.21dtv.com/songs/60064738.mkv
情场如战场,http://em.21dtv.com/songs/60068596.mkv
情动,http://em.21dtv.com/songs/60115019.mkv
期待的歌谣,http://em.21dtv.com/songs/60108198.mkv
全都是你,http://em.21dtv.com/songs/60091333.mkv
清风呀,http://em.21dtv.com/songs/60163691.mkv
千分之一的机会,http://em.21dtv.com/songs/60064706.mkv
情歌唱给情人听,http://em.21dtv.com/songs/60120345.mkv
情歌唱起来,http://em.21dtv.com/songs/60120346.mkv
情歌好听却难唱,http://em.21dtv.com/songs/60085612.mkv
情归落泊,http://em.21dtv.com/songs/60035020.mkv
情歌越唱越心酸,http://em.21dtv.com/songs/60150615.mkv
情归于尽,http://em.21dtv.com/songs/60035022.mkv
亲近你,http://em.21dtv.com/songs/60034568.mkv
情坎,http://em.21dtv.com/songs/60035052.mkv
情迷心窍,http://em.21dtv.com/songs/60111706.mkv
情奴,http://em.21dtv.com/songs/60066246.mkv
请你等等我,http://em.21dtv.com/songs/60035554.mkv
请你留在我身边,http://em.21dtv.com/songs/60035574.mkv
情难自控,http://em.21dtv.com/songs/60035140.mkv
全日爱,http://em.21dtv.com/songs/60035895.mkv
全日爱(演唱会),http://em.21dtv.com/songs/60035894.mkv
情人都是别人的好,http://em.21dtv.com/songs/60077248.mkv
穷人也是人,http://em.21dtv.com/songs/60066256.mkv
情人正传,http://em.21dtv.com/songs/60064749.mkv
情诗,http://em.21dtv.com/songs/60066250.mkv
牵手草原,http://em.21dtv.com/songs/60034233.mkv
全世界都知道我爱你,http://em.21dtv.com/songs/60132558.mkv
前世今生(演唱会),http://em.21dtv.com/songs/60034291.mkv
全世界最伤心的人,http://em.21dtv.com/songs/60035915.mkv
情深咖啡未曾饮,http://em.21dtv.com/songs/60123411.mkv
其实你不是我想要的温柔,http://em.21dtv.com/songs/60088111.mkv
情深说话未曾讲,http://em.21dtv.com/songs/60035309.mkv
情深说话未曾讲(演唱会),http://em.21dtv.com/songs/60035306.mkv
情是我所有(演唱会),http://em.21dtv.com/songs/60035340.mkv
情深无缘,http://em.21dtv.com/songs/60085621.mkv
却上心头,http://em.21dtv.com/songs/60106625.mkv
情像雨漂泊,http://em.21dtv.com/songs/60035397.mkv
情缘(演唱会),http://em.21dtv.com/songs/60035431.mkv
秋雨连绵的日子,http://em.21dtv.com/songs/60146027.mkv
让爱固定下来,http://em.21dtv.com/songs/60091342.mkv
如果爱情还记得,http://em.21dtv.com/songs/60069765.mkv
如果爱我成了你的负累,http://em.21dtv.com/songs/60036771.mkv
如果可以再见你,http://em.21dtv.com/songs/60036814.mkv
如果可以再见你(演唱会),http://em.21dtv.com/songs/60036813.mkv
如果离开我你才会幸福,http://em.21dtv.com/songs/60077408.mkv
如果你不爱我,http://em.21dtv.com/songs/60081923.mkv
如果你只是爱上我的冷漠,http://em.21dtv.com/songs/60036896.mkv
日光苏醒时(演唱会),http://em.21dtv.com/songs/60036629.mkv
如果我们不再相爱,http://em.21dtv.com/songs/60036927.mkv
如果我们不再相爱(演唱会),http://em.21dtv.com/songs/60036926.mkv
如果有那么一天,http://em.21dtv.com/songs/60099784.mkv
如果这是情,http://em.21dtv.com/songs/60036986.mkv
如果这是情(演唱会),http://em.21dtv.com/songs/60036985.mkv
阮郎归,http://em.21dtv.com/songs/60156412.mkv
让世界更美丽,http://em.21dtv.com/songs/60036104.mkv
饶舌者,http://em.21dtv.com/songs/60108585.mkv
让我爱吧,http://em.21dtv.com/songs/60036114.mkv
任贤齐,http://em.21dtv.com/songs/60089069.mkv
人在边缘,http://em.21dtv.com/songs/60036478.mkv
人在黎明,http://em.21dtv.com/songs/60036487.mkv
人在黎明(演唱会),http://em.21dtv.com/songs/60036486.mkv
酸,http://em.21dtv.com/songs/60040867.mkv
酸(演唱会),http://em.21dtv.com/songs/60040866.mkv
safe in the arms of love,http://em.21dtv.com/songs/60004786.mkv
是爱是缘,http://em.21dtv.com/songs/60039384.mkv
伤不起2017,http://em.21dtv.com/songs/60145494.mkv
伤不起的爱情,http://em.21dtv.com/songs/60085682.mkv
傻痴痴,http://em.21dtv.com/songs/60037500.mkv
谁都不要说分手,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_12975393&response=res&format=mp4&type=convert_url
谁的香水味,http://em.21dtv.com/songs/60039958.mkv
三二场演唱会,http://em.21dtv.com/songs/60072356.mkv
see you later,http://em.21dtv.com/songs/60062582.mkv
